Results of experiments stored in: ./experiments/CartPole-v1_18

Episode: 1 (913), exploration: 0.9995000625, score: 28.0
State: [-0.13107  0.15905 -0.07921 -0.18560], Output model: [ 39.19790  39.18049], Action: 0, score: 87.0
State: [-0.12789 -0.03485 -0.08293  0.08108], Output model: [ 39.24039  39.21123], Action: 0, score: 88.0
State: [-0.12859 -0.22869 -0.08130  0.34649], Output model: [ 39.28547  39.24422], Action: 0, score: 89.0
State: [-0.13316 -0.42257 -0.07438  0.61247], Output model: [ 39.32594  39.29451], Action: 0, score: 90.0
State: [-0.14161 -0.61658 -0.06213  0.88083], Output model: [ 39.32650  39.32080], Action: 0, score: 91.0
State: [-0.15394 -0.81080 -0.04451  1.15335], Output model: [ 39.30350  39.34303], Action: 1, score: 92.0
State: [-0.17016 -0.61513 -0.02144  0.84705], Output model: [ 39.33380  39.34583], Action: 0, score: 93.0
State: [-0.18246 -0.80995 -0.00450  1.13291], Output model: [ 39.26402  39.35988], Action: 1, score: 94.0
State: [-0.19866 -0.61477  0.01816  0.83882], Output model: [ 39.33955  39.37172], Action: 1, score: 95.0
State: [-0.21096 -0.41990  0.03493  0.55190], Output model: [ 39.31640  39.33957], Action: 1, score: 96.0
State: [-0.21936 -0.22529  0.04597  0.27043], Output model: [ 39.32027  39.34281], Action: 1, score: 97.0
State: [-0.22386 -0.03085  0.05138 -0.00741], Output model: [ 39.33188  39.34919], Action: 0, score: 98.0
State: [-0.22448 -0.22667  0.05123  0.30103], Output model: [ 39.31602  39.34470], Action: 1, score: 99.0
State: [-0.22901 -0.03231  0.05725  0.02494], Output model: [ 39.34171  39.36117], Action: 1, score: 100.0
State: [-0.22966  0.16194  0.05775 -0.24915], Output model: [ 39.31601  39.33629], Action: 1, score: 101.0
State: [-0.22642  0.35619  0.05277 -0.52307], Output model: [ 39.30054  39.31116], Action: 1, score: 102.0
State: [-0.21930  0.55053  0.04231 -0.79867], Output model: [ 39.27339  39.27335], Action: 0, score: 103.0
State: [-0.20828  0.35486  0.02633 -0.49298], Output model: [ 39.27663  39.28336], Action: 1, score: 104.0
State: [-0.20119  0.54960  0.01647 -0.77725], Output model: [ 39.26081  39.25466], Action: 0, score: 105.0
State: [-0.19020  0.35425  0.00093 -0.47943], Output model: [ 39.24987  39.25275], Action: 1, score: 106.0
State: [-0.18311  0.54936 -0.00866 -0.77182], Output model: [ 39.23394  39.22358], Action: 0, score: 107.0
State: [-0.17212  0.35436 -0.02410 -0.48187], Output model: [ 39.22185  39.22050], Action: 0, score: 108.0
State: [-0.16504  0.15959 -0.03373 -0.19688], Output model: [ 39.23435  39.23206], Action: 0, score: 109.0
State: [-0.16184 -0.03504 -0.03767  0.08497], Output model: [ 39.27262  39.26070], Action: 0, score: 110.0
State: [-0.16254 -0.22960 -0.03597  0.36554], Output model: [ 39.33506  39.31024], Action: 0, score: 111.0
State: [-0.16714 -0.42419 -0.02866  0.64666], Output model: [ 39.33012  39.32706], Action: 0, score: 112.0
State: [-0.17562 -0.61890 -0.01573  0.93019], Output model: [ 39.32959  39.35453], Action: 1, score: 113.0
State: [-0.18800 -0.42357  0.00288  0.63260], Output model: [ 39.32940  39.34235], Action: 1, score: 114.0
State: [-0.19647 -0.22849  0.01553  0.34083], Output model: [ 39.32166  39.33000], Action: 1, score: 115.0
State: [-0.20104 -0.03359  0.02234  0.05308], Output model: [ 39.31570  39.32421], Action: 1, score: 116.0
State: [-0.20171  0.16120  0.02341 -0.23247], Output model: [ 39.27901  39.29452], Action: 1, score: 117.0
State: [-0.19849  0.35598  0.01876 -0.51768], Output model: [ 39.26471  39.27009], Action: 0, score: 118.0
State: [-0.19137  0.16060  0.00840 -0.21914], Output model: [ 39.26762  39.27889], Action: 1, score: 119.0
State: [-0.18816  0.35560  0.00402 -0.50917], Output model: [ 39.24894  39.25223], Action: 1, score: 120.0
State: [-0.18104  0.55067 -0.00616 -0.80058], Output model: [ 39.23227  39.22230], Action: 1, score: 121.0
State: [-0.17003  0.74587 -0.02217 -1.09519], Output model: [ 39.20885  39.18454], Action: 0, score: 122.0
State: [-0.15511  0.55105 -0.04408 -0.80955], Output model: [ 39.18888  39.17246], Action: 0, score: 123.0
State: [-0.14409  0.35656 -0.06027 -0.53105], Output model: [ 39.17696  39.16696], Action: 0, score: 124.0
State: [-0.13696  0.16233 -0.07089 -0.25795], Output model: [ 39.19323  39.17844], Action: 0, score: 125.0
State: [-0.13371 -0.03171 -0.07605  0.01156], Output model: [ 39.23371  39.20737], Action: 0, score: 126.0
State: [-0.13435 -0.22566 -0.07582  0.27931], Output model: [ 39.28036  39.24079], Action: 0, score: 127.0
State: [-0.13886 -0.41962 -0.07023  0.54715], Output model: [ 39.33191  39.29430], Action: 0, score: 128.0
State: [-0.14725 -0.61369 -0.05929  0.81690], Output model: [ 39.33258  39.32001], Action: 1, score: 129.0
State: [-0.15953 -0.41781 -0.04295  0.50618], Output model: [ 39.33864  39.31044], Action: 0, score: 130.0
State: [-0.16788 -0.61230 -0.03283  0.78502], Output model: [ 39.33881  39.33622], Action: 1, score: 131.0
State: [-0.18013 -0.41675 -0.01713  0.48219], Output model: [ 39.34444  39.32677], Action: 0, score: 132.0
State: [-0.18846 -0.61162 -0.00748  0.76943], Output model: [ 39.34412  39.35278], Action: 1, score: 133.0
State: [-0.20070 -0.41640  0.00791  0.47440], Output model: [ 39.33493  39.33152], Action: 0, score: 134.0
State: [-0.20903 -0.61163  0.01739  0.76956], Output model: [ 39.34845  39.36995], Action: 1, score: 135.0
State: [-0.22126 -0.41675  0.03278  0.48241], Output model: [ 39.32768  39.34151], Action: 1, score: 136.0
State: [-0.22959 -0.22211  0.04243  0.20023], Output model: [ 39.33231  39.34437], Action: 1, score: 137.0
State: [-0.23403 -0.02762  0.04644 -0.07877], Output model: [ 39.31680  39.33145], Action: 1, score: 138.0
State: [-0.23459  0.16681  0.04486 -0.35645], Output model: [ 39.28954  39.30407], Action: 1, score: 139.0
State: [-0.23125  0.36127  0.03773 -0.63465], Output model: [ 39.27109  39.27653], Action: 1, score: 140.0
State: [-0.22403  0.55584  0.02504 -0.91522], Output model: [ 39.24969  39.24299], Action: 0, score: 141.0
State: [-0.21291  0.36039  0.00674 -0.61477], Output model: [ 39.23816  39.23909], Action: 1, score: 142.0
State: [-0.20570  0.55542 -0.00556 -0.90532], Output model: [ 39.21592  39.20460], Action: 0, score: 143.0
State: [-0.19459  0.36037 -0.02367 -0.61439], Output model: [ 39.20336  39.19955], Action: 0, score: 144.0
State: [-0.18739  0.16559 -0.03595 -0.32926], Output model: [ 39.21241  39.20748], Action: 0, score: 145.0
State: [-0.18407 -0.02900 -0.04254 -0.04813], Output model: [ 39.24401  39.22969], Action: 0, score: 146.0
State: [-0.18465 -0.22349 -0.04350  0.23084], Output model: [ 39.30564  39.27674], Action: 0, score: 147.0
State: [-0.18912 -0.41797 -0.03889  0.50949], Output model: [ 39.34974  39.31956], Action: 0, score: 148.0
State: [-0.19748 -0.61252 -0.02870  0.78967], Output model: [ 39.34981  39.34546], Action: 0, score: 149.0
State: [-0.20973 -0.80723 -0.01290  1.07319], Output model: [ 39.29612  39.36222], Action: 0, score: 150.0
State: [-0.22588 -1.00218  0.00856  1.36179], Output model: [ 38.84445  39.38006], Action: 1, score: 151.0
State: [-0.24592 -0.80717  0.03580  1.07180], Output model: [ 39.17739  39.36915], Action: 1, score: 152.0
State: [-0.26206 -0.61254  0.05723  0.79056], Output model: [ 39.23031  39.35735], Action: 1, score: 153.0
State: [-0.27432 -0.41825  0.07304  0.51642], Output model: [ 39.30170  39.35675], Action: 1, score: 154.0
State: [-0.28268 -0.22423  0.08337  0.24762], Output model: [ 39.32800  39.36737], Action: 1, score: 155.0
State: [-0.28717 -0.03039  0.08833 -0.01764], Output model: [ 39.36406  39.38931], Action: 1, score: 156.0
State: [-0.28777  0.16336  0.08797 -0.28121], Output model: [ 39.33573  39.35882], Action: 1, score: 157.0
State: [-0.28451  0.35713  0.08235 -0.54490], Output model: [ 39.30643  39.32315], Action: 0, score: 158.0
State: [-0.27736  0.16095  0.07145 -0.22745], Output model: [ 39.33625  39.35622], Action: 1, score: 159.0
State: [-0.27414  0.35498  0.06690 -0.49676], Output model: [ 39.30912  39.32222], Action: 1, score: 160.0
State: [-0.26704  0.54910  0.05697 -0.76763], Output model: [ 39.28164  39.28479], Action: 1, score: 161.0
State: [-0.25606  0.74339  0.04161 -1.04186], Output model: [ 39.25607  39.24611], Action: 0, score: 162.0
State: [-0.24119  0.54774  0.02078 -0.73641], Output model: [ 39.27020  39.26406], Action: 1, score: 163.0
State: [-0.23024  0.74257  0.00605 -1.02248], Output model: [ 39.24963  39.22940], Action: 0, score: 164.0
State: [-0.21539  0.54737 -0.01440 -0.72791], Output model: [ 39.23277  39.22074], Action: 0, score: 165.0
State: [-0.20444  0.35245 -0.02896 -0.43979], Output model: [ 39.22138  39.21852], Action: 0, score: 166.0
State: [-0.19739  0.15775 -0.03776 -0.15638], Output model: [ 39.23606  39.23168], Action: 0, score: 167.0
State: [-0.19424 -0.03681 -0.04088  0.12416], Output model: [ 39.27493  39.26116], Action: 0, score: 168.0
State: [-0.19497 -0.23132 -0.03840  0.40367], Output model: [ 39.34218  39.31441], Action: 1, score: 169.0
State: [-0.19960 -0.03568 -0.03033  0.09913], Output model: [ 39.27653  39.26711], Action: 0, score: 170.0
State: [-0.20031 -0.23035 -0.02834  0.38210], Output model: [ 39.34089  39.31826], Action: 1, score: 171.0
State: [-0.20492 -0.03484 -0.02070  0.08061], Output model: [ 39.28176  39.27544], Action: 0, score: 172.0
State: [-0.20562 -0.22966 -0.01909  0.36669], Output model: [ 39.33935  39.32182], Action: 0, score: 173.0
State: [-0.21021 -0.42451 -0.01176  0.65330], Output model: [ 39.34440  39.34590], Action: 0, score: 174.0
State: [-0.21870 -0.61946  0.00131  0.94225], Output model: [ 39.34334  39.37371], Action: 1, score: 175.0
State: [-0.23109 -0.42436  0.02016  0.64998], Output model: [ 39.32835  39.34909], Action: 1, score: 176.0
State: [-0.23958 -0.22952  0.03316  0.36371], Output model: [ 39.32336  39.34152], Action: 1, score: 177.0
State: [-0.24417 -0.03489  0.04043  0.08167], Output model: [ 39.33491  39.34853], Action: 0, score: 178.0
State: [-0.24486 -0.23056  0.04206  0.38683], Output model: [ 39.31808  39.34451], Action: 1, score: 179.0
State: [-0.24948 -0.03606  0.04980  0.10770], Output model: [ 39.34034  39.35934], Action: 1, score: 180.0
State: [-0.25020  0.15831  0.05195 -0.16887], Output model: [ 39.31991  39.33948], Action: 1, score: 181.0
State: [-0.24703  0.35265  0.04858 -0.44472], Output model: [ 39.30840  39.31825], Action: 1, score: 182.0
State: [-0.23998  0.54705  0.03968 -0.72170], Output model: [ 39.28542  39.28416], Action: 0, score: 183.0
State: [-0.22904  0.35141  0.02525 -0.41680], Output model: [ 39.28569  39.29239], Action: 1, score: 184.0
State: [-0.22201  0.54616  0.01691 -0.70142], Output model: [ 39.27246  39.26617], Action: 0, score: 185.0
State: [-0.21109  0.35081  0.00288 -0.40346], Output model: [ 39.26326  39.26628], Action: 0, score: 186.0
State: [-0.20407  0.15565 -0.00519 -0.10987], Output model: [ 39.27147  39.27856], Action: 1, score: 187.0
State: [-0.20096  0.35084 -0.00738 -0.40418], Output model: [ 39.25196  39.25331], Action: 1, score: 188.0
State: [-0.19394  0.54607 -0.01547 -0.69919], Output model: [ 39.23732  39.22570], Action: 0, score: 189.0
State: [-0.18302  0.35116 -0.02945 -0.41141], Output model: [ 39.22653  39.22419], Action: 0, score: 190.0
State: [-0.17599  0.15647 -0.03768 -0.12816], Output model: [ 39.24112  39.23753], Action: 0, score: 191.0
State: [-0.17287 -0.03809 -0.04024  0.15240], Output model: [ 39.28356  39.27001], Action: 0, score: 192.0
State: [-0.17363 -0.23261 -0.03719  0.43213], Output model: [ 39.33223  39.31091], Action: 0, score: 193.0
State: [-0.17828 -0.42719 -0.02855  0.71286], Output model: [ 39.33022  39.33337], Action: 1, score: 194.0
State: [-0.18682 -0.23168 -0.01429  0.41132], Output model: [ 39.32671  39.31951], Action: 1, score: 195.0
State: [-0.19146 -0.03636 -0.00607  0.11417], Output model: [ 39.29988  39.29937], Action: 0, score: 196.0
State: [-0.19218 -0.23140 -0.00378  0.40493], Output model: [ 39.32364  39.32331], Action: 0, score: 197.0
State: [-0.19681 -0.42647  0.00431  0.69642], Output model: [ 39.32896  39.34906], Action: 1, score: 198.0
State: [-0.20534 -0.23140  0.01824  0.40510], Output model: [ 39.31640  39.33140], Action: 1, score: 199.0
State: [-0.20997 -0.03654  0.02634  0.11822], Output model: [ 39.32862  39.33879], Action: 1, score: 200.0
State: [-0.21070  0.15819  0.02871 -0.16604], Output model: [ 39.29341  39.31084], Action: 0, score: 201.0
State: [-0.20754 -0.03733  0.02539  0.13556], Output model: [ 39.32744  39.33844], Action: 1, score: 202.0
State: [-0.20828  0.15742  0.02810 -0.14900], Output model: [ 39.29568  39.31305], Action: 1, score: 203.0
State: [-0.20513  0.35213  0.02512 -0.43269], Output model: [ 39.28424  39.29143], Action: 0, score: 204.0
State: [-0.19809  0.15666  0.01647 -0.13220], Output model: [ 39.28812  39.30229], Action: 1, score: 205.0
State: [-0.19496  0.35154  0.01382 -0.41964], Output model: [ 39.27399  39.27937], Action: 1, score: 206.0
State: [-0.18793  0.54646  0.00543 -0.70793], Output model: [ 39.26008  39.25246], Action: 0, score: 207.0
State: [-0.17700  0.35127 -0.00873 -0.41355], Output model: [ 39.25017  39.25180], Action: 1, score: 208.0
State: [-0.16997  0.54651 -0.01700 -0.70897], Output model: [ 39.23526  39.22388], Action: 0, score: 209.0
State: [-0.15904  0.35163 -0.03118 -0.42169], Output model: [ 39.22432  39.22197], Action: 0, score: 210.0
State: [-0.15201  0.15696 -0.03961 -0.13899], Output model: [ 39.24030  39.23573], Action: 0, score: 211.0
State: [-0.14887 -0.03757 -0.04239  0.14093], Output model: [ 39.28232  39.26821], Action: 0, score: 212.0
State: [-0.14962 -0.23206 -0.03958  0.41995], Output model: [ 39.32478  39.30414], Action: 0, score: 213.0
State: [-0.15426 -0.42660 -0.03118  0.69989], Output model: [ 39.32179  39.32573], Action: 1, score: 214.0
State: [-0.16280 -0.23106 -0.01718  0.39756], Output model: [ 39.32233  39.31498], Action: 0, score: 215.0
State: [-0.16742 -0.42593 -0.00923  0.68478], Output model: [ 39.32461  39.33888], Action: 1, score: 216.0
State: [-0.17594 -0.23068  0.00447  0.38921], Output model: [ 39.31615  39.32308], Action: 1, score: 217.0
State: [-0.18055 -0.03563  0.01225  0.09794], Output model: [ 39.31387  39.31993], Action: 1, score: 218.0
State: [-0.18126  0.15932  0.01421 -0.19086], Output model: [ 39.27778  39.29126], Action: 1, score: 219.0
State: [-0.17808  0.35423  0.01039 -0.47902], Output model: [ 39.26138  39.26630], Action: 1, score: 220.0
State: [-0.17099  0.54921  0.00081 -0.76841], Output model: [ 39.24595  39.23764], Action: 0, score: 221.0
State: [-0.16001  0.35407 -0.01455 -0.47547], Output model: [ 39.23441  39.23515], Action: 1, score: 222.0
State: [-0.15293  0.54940 -0.02406 -0.77271], Output model: [ 39.21780  39.20528], Action: 0, score: 223.0
State: [-0.14194  0.35462 -0.03952 -0.48769], Output model: [ 39.20536  39.20117], Action: 0, score: 224.0
State: [-0.13485  0.16007 -0.04927 -0.20772], Output model: [ 39.22041  39.21322], Action: 0, score: 225.0
State: [-0.13164 -0.03431 -0.05343  0.06902], Output model: [ 39.26163  39.24384], Action: 0, score: 226.0
State: [-0.13233 -0.22863 -0.05205  0.34438], Output model: [ 39.32018  39.28846], Action: 0, score: 227.0
State: [-0.13690 -0.42297 -0.04516  0.62021], Output model: [ 39.32228  39.31033], Action: 0, score: 228.0
State: [-0.14536 -0.61744 -0.03275  0.89833], Output model: [ 39.32218  39.33723], Action: 1, score: 229.0
State: [-0.15771 -0.42188 -0.01479  0.59554], Output model: [ 39.32748  39.32893], Action: 1, score: 230.0
State: [-0.16615 -0.22656 -0.00288  0.29823], Output model: [ 39.32621  39.32059], Action: 0, score: 231.0
State: [-0.17068 -0.42164  0.00309  0.59001], Output model: [ 39.32594  39.33673], Action: 1, score: 232.0
State: [-0.17911 -0.22656  0.01489  0.29830], Output model: [ 39.32108  39.32751], Action: 1, score: 233.0
State: [-0.18364 -0.03165  0.02085  0.01035], Output model: [ 39.30848  39.31667], Action: 1, score: 234.0
State: [-0.18428  0.16316  0.02106 -0.27568], Output model: [ 39.27080  39.28592], Action: 0, score: 235.0
State: [-0.18101 -0.03225  0.01555  0.02357], Output model: [ 39.30581  39.31236], Action: 1, score: 236.0
State: [-0.18166  0.16264  0.01602 -0.26417], Output model: [ 39.26790  39.28175], Action: 1, score: 237.0
State: [-0.17841  0.35753  0.01073 -0.55176], Output model: [ 39.25109  39.25533], Action: 0, score: 238.0
State: [-0.17125  0.16226 -0.00030 -0.25571], Output model: [ 39.25500  39.26360], Action: 0, score: 239.0
State: [-0.16801 -0.03286 -0.00541  0.03687], Output model: [ 39.28959  39.28940], Action: 0, score: 240.0
State: [-0.16867 -0.22790 -0.00468  0.32784], Output model: [ 39.32486  39.32016], Action: 0, score: 241.0
State: [-0.17322 -0.42296  0.00188  0.61905], Output model: [ 39.32662  39.33955], Action: 1, score: 242.0
State: [-0.18168 -0.22786  0.01426  0.32696], Output model: [ 39.31926  39.32741], Action: 1, score: 243.0
State: [-0.18624 -0.03294  0.02080  0.03881], Output model: [ 39.31256  39.32090], Action: 1, score: 244.0
State: [-0.18690  0.16187  0.02158 -0.24724], Output model: [ 39.27537  39.29085], Action: 1, score: 245.0
State: [-0.18366  0.35668  0.01663 -0.53304], Output model: [ 39.26029  39.26569], Action: 1, score: 246.0
State: [-0.17653  0.55156  0.00597 -0.82044], Output model: [ 39.24314  39.23547], Action: 1, score: 247.0
State: [-0.16550  0.74660 -0.01044 -1.11124], Output model: [ 39.21990  39.19781], Action: 0, score: 248.0
State: [-0.15057  0.55162 -0.03266 -0.82185], Output model: [ 39.20017  39.18593], Action: 0, score: 249.0
State: [-0.13953  0.35696 -0.04910 -0.53961], Output model: [ 39.18642  39.17995], Action: 0, score: 250.0
State: [-0.13239  0.16256 -0.05989 -0.26280], Output model: [ 39.20230  39.19144], Action: 0, score: 251.0
State: [-0.12914 -0.03166 -0.06515  0.01041], Output model: [ 39.24159  39.21962], Action: 0, score: 252.0
State: [-0.12978 -0.22579 -0.06494  0.28185], Output model: [ 39.29388  39.25808], Action: 0, score: 253.0
State: [-0.13429 -0.41992 -0.05930  0.55336], Output model: [ 39.32792  39.29900], Action: 0, score: 254.0
State: [-0.14269 -0.61417 -0.04824  0.82679], Output model: [ 39.32830  39.32497], Action: 0, score: 255.0
State: [-0.15497 -0.80860 -0.03170  1.10392], Output model: [ 39.31111  39.34886], Action: 1, score: 256.0
State: [-0.17115 -0.61307 -0.00962  0.80146], Output model: [ 39.33534  39.34942], Action: 1, score: 257.0
State: [-0.18341 -0.41782  0.00641  0.50576], Output model: [ 39.32928  39.33065], Action: 1, score: 258.0
