Results of experiments stored in: ./experiments/CartPole-v1_15

Episode: 1 (908), exploration: 0.9991603023395271, score: 46.0
Episode: 1752 (2659), exploration: 0.1, score: 103.0
Scores: (min: 12.0, avg: 90.22, max: 148.0)

Episode: 1753 (2660), exploration: 0.1, score: 104.0
Scores: (min: 12.0, avg: 90.25, max: 148.0)

Episode: 1754 (2661), exploration: 0.1, score: 105.0
Scores: (min: 12.0, avg: 90.04, max: 148.0)

Episode: 1755 (2662), exploration: 0.1, score: 95.0
Scores: (min: 12.0, avg: 90.83, max: 148.0)

Episode: 1756 (2663), exploration: 0.1, score: 15.0
Scores: (min: 12.0, avg: 90.8, max: 148.0)

Episode: 1757 (2664), exploration: 0.1, score: 97.0
Scores: (min: 12.0, avg: 90.78, max: 148.0)

Episode: 1758 (2665), exploration: 0.1, score: 100.0
Scores: (min: 12.0, avg: 90.78, max: 148.0)

Episode: 1759 (2666), exploration: 0.1, score: 116.0
Scores: (min: 12.0, avg: 90.74, max: 148.0)

Episode: 1760 (2667), exploration: 0.1, score: 35.0
Scores: (min: 12.0, avg: 89.81, max: 148.0)

Episode: 1761 (2668), exploration: 0.1, score: 124.0
Scores: (min: 12.0, avg: 90.89, max: 148.0)

Episode: 1762 (2669), exploration: 0.1, score: 100.0
Scores: (min: 12.0, avg: 91.63, max: 148.0)

Episode: 1763 (2670), exploration: 0.1, score: 115.0
Scores: (min: 12.0, avg: 91.83, max: 148.0)

Episode: 1764 (2671), exploration: 0.1, score: 23.0
Scores: (min: 12.0, avg: 91.11, max: 148.0)

Episode: 1765 (2672), exploration: 0.1, score: 19.0
Scores: (min: 12.0, avg: 91.15, max: 148.0)

Episode: 1766 (2673), exploration: 0.1, score: 19.0
Scores: (min: 12.0, avg: 90.38, max: 148.0)

Episode: 1767 (2674), exploration: 0.1, score: 100.0
Scores: (min: 12.0, avg: 91.04, max: 148.0)

Episode: 1768 (2675), exploration: 0.1, score: 104.0
Scores: (min: 12.0, avg: 91.86, max: 148.0)

Episode: 1769 (2676), exploration: 0.1, score: 110.0
Scores: (min: 12.0, avg: 91.97, max: 148.0)

Episode: 1770 (2677), exploration: 0.1, score: 119.0
Scores: (min: 12.0, avg: 92.19, max: 148.0)

Episode: 1771 (2678), exploration: 0.1, score: 104.0
Scores: (min: 12.0, avg: 92.15, max: 148.0)

Episode: 1772 (2679), exploration: 0.1, score: 18.0
Scores: (min: 12.0, avg: 91.08, max: 148.0)

Episode: 1773 (2680), exploration: 0.1, score: 99.0
Scores: (min: 12.0, avg: 91.12, max: 148.0)

Episode: 1774 (2681), exploration: 0.1, score: 95.0
Scores: (min: 12.0, avg: 91.09, max: 148.0)

Episode: 1775 (2682), exploration: 0.1, score: 111.0
Scores: (min: 12.0, avg: 91.24, max: 148.0)

Episode: 1776 (2683), exploration: 0.1, score: 21.0
Scores: (min: 13.0, avg: 91.33, max: 148.0)

Episode: 1777 (2684), exploration: 0.1, score: 20.0
Scores: (min: 13.0, avg: 90.57, max: 148.0)

Episode: 1778 (2685), exploration: 0.1, score: 96.0
Scores: (min: 13.0, avg: 90.52, max: 148.0)

Episode: 1779 (2686), exploration: 0.1, score: 93.0
Scores: (min: 13.0, avg: 90.44, max: 148.0)

Episode: 1780 (2687), exploration: 0.1, score: 111.0
Scores: (min: 13.0, avg: 90.53, max: 148.0)

Episode: 1781 (2688), exploration: 0.1, score: 107.0
Scores: (min: 13.0, avg: 90.6, max: 148.0)

Episode: 1782 (2689), exploration: 0.1, score: 106.0
Scores: (min: 13.0, avg: 90.5, max: 148.0)

Episode: 1783 (2690), exploration: 0.1, score: 119.0
Scores: (min: 13.0, avg: 91.47, max: 148.0)

Episode: 1784 (2691), exploration: 0.1, score: 110.0
Scores: (min: 13.0, avg: 91.58, max: 148.0)

Episode: 1785 (2692), exploration: 0.1, score: 32.0
Scores: (min: 13.0, avg: 90.93, max: 148.0)

Episode: 1786 (2693), exploration: 0.1, score: 132.0
Scores: (min: 13.0, avg: 92.08, max: 148.0)

Episode: 1787 (2694), exploration: 0.1, score: 125.0
Scores: (min: 13.0, avg: 92.36, max: 148.0)

Episode: 1788 (2695), exploration: 0.1, score: 125.0
Scores: (min: 13.0, avg: 92.64, max: 148.0)

Episode: 1789 (2696), exploration: 0.1, score: 116.0
Scores: (min: 13.0, avg: 92.69, max: 148.0)

Episode: 1790 (2697), exploration: 0.1, score: 23.0
Scores: (min: 13.0, avg: 91.99, max: 148.0)

Episode: 1791 (2698), exploration: 0.1, score: 121.0
Scores: (min: 13.0, avg: 92.21, max: 148.0)

Episode: 1792 (2699), exploration: 0.1, score: 113.0
Model Saved
Scores: (min: 13.0, avg: 93.17, max: 148.0)

Episode: 1793 (2700), exploration: 0.1, score: 134.0
Scores: (min: 13.0, avg: 93.56, max: 148.0)

Episode: 1794 (2701), exploration: 0.1, score: 106.0
Scores: (min: 13.0, avg: 93.58, max: 148.0)

Episode: 1795 (2702), exploration: 0.1, score: 133.0
Scores: (min: 13.0, avg: 93.96, max: 148.0)

Episode: 1796 (2703), exploration: 0.1, score: 108.0
Scores: (min: 13.0, avg: 94.07, max: 148.0)

Episode: 1797 (2704), exploration: 0.1, score: 19.0
Scores: (min: 13.0, avg: 93.12, max: 148.0)

Episode: 1798 (2705), exploration: 0.1, score: 124.0
Scores: (min: 13.0, avg: 93.2, max: 148.0)

Episode: 1799 (2706), exploration: 0.1, score: 144.0
Scores: (min: 13.0, avg: 93.68, max: 148.0)

Episode: 1800 (2707), exploration: 0.1, score: 134.0
Scores: (min: 13.0, avg: 94.02, max: 148.0)

Episode: 1801 (2708), exploration: 0.1, score: 124.0
Scores: (min: 13.0, avg: 94.23, max: 148.0)

Episode: 1802 (2709), exploration: 0.1, score: 113.0
Scores: (min: 13.0, avg: 94.27, max: 148.0)

Episode: 1803 (2710), exploration: 0.1, score: 116.0
Scores: (min: 13.0, avg: 94.41, max: 148.0)

Episode: 1804 (2711), exploration: 0.1, score: 119.0
Scores: (min: 13.0, avg: 94.35, max: 148.0)

Episode: 1805 (2712), exploration: 0.1, score: 55.0
Scores: (min: 13.0, avg: 93.88, max: 148.0)

Episode: 1806 (2713), exploration: 0.1, score: 122.0
Scores: (min: 13.0, avg: 93.8, max: 148.0)

Episode: 1807 (2714), exploration: 0.1, score: 149.0
Scores: (min: 13.0, avg: 94.29, max: 149.0)

Episode: 1808 (2715), exploration: 0.1, score: 18.0
Scores: (min: 13.0, avg: 93.5, max: 149.0)

Episode: 1809 (2716), exploration: 0.1, score: 122.0
Scores: (min: 13.0, avg: 93.59, max: 149.0)

Episode: 1810 (2717), exploration: 0.1, score: 21.0
Scores: (min: 13.0, avg: 92.68, max: 149.0)

Episode: 1811 (2718), exploration: 0.1, score: 146.0
Scores: (min: 13.0, avg: 93.16, max: 149.0)

Episode: 1812 (2719), exploration: 0.1, score: 129.0
Scores: (min: 13.0, avg: 94.21, max: 149.0)

Episode: 1813 (2720), exploration: 0.1, score: 46.0
Scores: (min: 13.0, avg: 93.64, max: 149.0)

Episode: 1814 (2721), exploration: 0.1, score: 129.0
Scores: (min: 13.0, avg: 93.84, max: 149.0)

Episode: 1815 (2722), exploration: 0.1, score: 131.0
Scores: (min: 13.0, avg: 94.2, max: 149.0)

Episode: 1816 (2723), exploration: 0.1, score: 136.0
Scores: (min: 13.0, avg: 94.48, max: 149.0)

Episode: 1817 (2724), exploration: 0.1, score: 117.0
Scores: (min: 13.0, avg: 94.45, max: 149.0)

Episode: 1818 (2725), exploration: 0.1, score: 105.0
Scores: (min: 13.0, avg: 94.46, max: 149.0)

Episode: 1819 (2726), exploration: 0.1, score: 144.0
Scores: (min: 13.0, avg: 94.85, max: 149.0)

Episode: 1820 (2727), exploration: 0.1, score: 124.0
Scores: (min: 13.0, avg: 95.06, max: 149.0)

Episode: 1821 (2728), exploration: 0.1, score: 51.0
Scores: (min: 13.0, avg: 95.42, max: 149.0)

Episode: 1822 (2729), exploration: 0.1, score: 138.0
Scores: (min: 13.0, avg: 96.5, max: 149.0)

Episode: 1823 (2730), exploration: 0.1, score: 151.0
Scores: (min: 13.0, avg: 96.73, max: 151.0)

Episode: 1824 (2731), exploration: 0.1, score: 61.0
Scores: (min: 15.0, avg: 97.21, max: 151.0)

Episode: 1825 (2732), exploration: 0.1, score: 179.0
Scores: (min: 15.0, avg: 98.01, max: 179.0)

Episode: 1826 (2733), exploration: 0.1, score: 82.0
Scores: (min: 15.0, avg: 97.82, max: 179.0)

Episode: 1827 (2734), exploration: 0.1, score: 131.0
Scores: (min: 15.0, avg: 98.04, max: 179.0)

Episode: 1828 (2735), exploration: 0.1, score: 159.0
Scores: (min: 15.0, avg: 98.52, max: 179.0)

Episode: 1829 (2736), exploration: 0.1, score: 132.0
Scores: (min: 15.0, avg: 98.77, max: 179.0)

Episode: 1830 (2737), exploration: 0.1, score: 128.0
Scores: (min: 15.0, avg: 99.03, max: 179.0)

Episode: 1831 (2738), exploration: 0.1, score: 122.0
Scores: (min: 15.0, avg: 98.95, max: 179.0)

Episode: 1832 (2739), exploration: 0.1, score: 118.0
Scores: (min: 15.0, avg: 99.12, max: 179.0)

Episode: 1833 (2740), exploration: 0.1, score: 48.0
Scores: (min: 15.0, avg: 99.29, max: 179.0)

Episode: 1834 (2741), exploration: 0.1, score: 138.0
Scores: (min: 15.0, avg: 99.73, max: 179.0)

Episode: 1835 (2742), exploration: 0.1, score: 145.0
Scores: (min: 15.0, avg: 99.7, max: 179.0)

Episode: 1836 (2743), exploration: 0.1, score: 50.0
Scores: (min: 15.0, avg: 99.17, max: 179.0)

Episode: 1837 (2744), exploration: 0.1, score: 116.0
Scores: (min: 15.0, avg: 99.3, max: 179.0)

Episode: 1838 (2745), exploration: 0.1, score: 69.0
Scores: (min: 15.0, avg: 99.02, max: 179.0)

Episode: 1839 (2746), exploration: 0.1, score: 127.0
Scores: (min: 15.0, avg: 99.3, max: 179.0)

Episode: 1840 (2747), exploration: 0.1, score: 40.0
Scores: (min: 15.0, avg: 98.76, max: 179.0)

Episode: 1841 (2748), exploration: 0.1, score: 131.0
Scores: (min: 15.0, avg: 99.11, max: 179.0)

Episode: 1842 (2749), exploration: 0.1, score: 124.0
Scores: (min: 15.0, avg: 99.77, max: 179.0)

Episode: 1843 (2750), exploration: 0.1, score: 168.0
Scores: (min: 15.0, avg: 100.46, max: 179.0)

Episode: 1844 (2751), exploration: 0.1, score: 143.0
Scores: (min: 15.0, avg: 101.73, max: 179.0)

Episode: 1845 (2752), exploration: 0.1, score: 142.0
Scores: (min: 15.0, avg: 102.17, max: 179.0)

Episode: 1846 (2753), exploration: 0.1, score: 160.0
Scores: (min: 15.0, avg: 102.67, max: 179.0)

Episode: 1847 (2754), exploration: 0.1, score: 74.0
Scores: (min: 15.0, avg: 102.43, max: 179.0)

Episode: 1848 (2755), exploration: 0.1, score: 29.0
Scores: (min: 15.0, avg: 101.5, max: 179.0)

Episode: 1849 (2756), exploration: 0.1, score: 124.0
Scores: (min: 15.0, avg: 101.47, max: 179.0)

Episode: 1850 (2757), exploration: 0.1, score: 239.0
Scores: (min: 15.0, avg: 102.89, max: 239.0)

Episode: 1851 (2758), exploration: 0.1, score: 123.0
Scores: (min: 15.0, avg: 103.1, max: 239.0)

Episode: 1852 (2759), exploration: 0.1, score: 100.0
Scores: (min: 15.0, avg: 103.07, max: 239.0)

Episode: 1853 (2760), exploration: 0.1, score: 38.0
Scores: (min: 15.0, avg: 102.41, max: 239.0)

Episode: 1854 (2761), exploration: 0.1, score: 135.0
Scores: (min: 15.0, avg: 102.71, max: 239.0)

Episode: 1855 (2762), exploration: 0.1, score: 134.0
Scores: (min: 15.0, avg: 103.1, max: 239.0)

Episode: 1856 (2763), exploration: 0.1, score: 139.0
Model Saved
Scores: (min: 18.0, avg: 104.34, max: 239.0)

Episode: 1857 (2764), exploration: 0.1, score: 14.0
Scores: (min: 14.0, avg: 103.51, max: 239.0)

Episode: 1858 (2765), exploration: 0.1, score: 229.0
Scores: (min: 14.0, avg: 104.8, max: 239.0)

Episode: 1859 (2766), exploration: 0.1, score: 133.0
Scores: (min: 14.0, avg: 104.97, max: 239.0)

Episode: 1860 (2767), exploration: 0.1, score: 144.0
Scores: (min: 14.0, avg: 106.06, max: 239.0)

Episode: 1861 (2768), exploration: 0.1, score: 141.0
Scores: (min: 14.0, avg: 106.23, max: 239.0)

Episode: 1862 (2769), exploration: 0.1, score: 145.0
Scores: (min: 14.0, avg: 106.68, max: 239.0)

Episode: 1863 (2770), exploration: 0.1, score: 111.0
Scores: (min: 14.0, avg: 106.64, max: 239.0)

Episode: 1864 (2771), exploration: 0.1, score: 191.0
Scores: (min: 14.0, avg: 108.32, max: 239.0)

Episode: 1865 (2772), exploration: 0.1, score: 130.0
Scores: (min: 14.0, avg: 109.43, max: 239.0)

Episode: 1866 (2773), exploration: 0.1, score: 145.0
Scores: (min: 14.0, avg: 110.69, max: 239.0)

Episode: 1867 (2774), exploration: 0.1, score: 15.0
Scores: (min: 14.0, avg: 109.84, max: 239.0)

Episode: 1868 (2775), exploration: 0.1, score: 128.0
Scores: (min: 14.0, avg: 110.08, max: 239.0)

Episode: 1869 (2776), exploration: 0.1, score: 147.0
Scores: (min: 14.0, avg: 110.45, max: 239.0)

Episode: 1870 (2777), exploration: 0.1, score: 39.0
Scores: (min: 14.0, avg: 109.65, max: 239.0)

Episode: 1871 (2778), exploration: 0.1, score: 136.0
Scores: (min: 14.0, avg: 109.97, max: 239.0)

Episode: 1872 (2779), exploration: 0.1, score: 122.0
Scores: (min: 14.0, avg: 111.01, max: 239.0)

Episode: 1873 (2780), exploration: 0.1, score: 61.0
Scores: (min: 14.0, avg: 110.63, max: 239.0)

Episode: 1874 (2781), exploration: 0.1, score: 118.0
Scores: (min: 14.0, avg: 110.86, max: 239.0)

Episode: 1875 (2782), exploration: 0.1, score: 56.0
Scores: (min: 14.0, avg: 110.31, max: 239.0)

Episode: 1876 (2783), exploration: 0.1, score: 138.0
Scores: (min: 14.0, avg: 111.48, max: 239.0)

Episode: 1877 (2784), exploration: 0.1, score: 16.0
Scores: (min: 14.0, avg: 111.44, max: 239.0)

Episode: 1878 (2785), exploration: 0.1, score: 15.0
Scores: (min: 14.0, avg: 110.63, max: 239.0)

Episode: 1879 (2786), exploration: 0.1, score: 22.0
Scores: (min: 14.0, avg: 109.92, max: 239.0)

Episode: 1880 (2787), exploration: 0.1, score: 16.0
Scores: (min: 14.0, avg: 108.97, max: 239.0)

Episode: 1881 (2788), exploration: 0.1, score: 37.0
Scores: (min: 14.0, avg: 108.27, max: 239.0)

Episode: 1882 (2789), exploration: 0.1, score: 143.0
Scores: (min: 14.0, avg: 108.64, max: 239.0)

Episode: 1883 (2790), exploration: 0.1, score: 131.0
Scores: (min: 14.0, avg: 108.76, max: 239.0)

Episode: 1884 (2791), exploration: 0.1, score: 110.0
Scores: (min: 14.0, avg: 108.76, max: 239.0)

Episode: 1885 (2792), exploration: 0.1, score: 138.0
Scores: (min: 14.0, avg: 109.82, max: 239.0)

Episode: 1886 (2793), exploration: 0.1, score: 131.0
Scores: (min: 14.0, avg: 109.81, max: 239.0)

Episode: 1887 (2794), exploration: 0.1, score: 153.0
Scores: (min: 14.0, avg: 110.09, max: 239.0)

Episode: 1888 (2795), exploration: 0.1, score: 137.0
Scores: (min: 14.0, avg: 110.21, max: 239.0)

Episode: 1889 (2796), exploration: 0.1, score: 159.0
Scores: (min: 14.0, avg: 110.64, max: 239.0)

Episode: 1890 (2797), exploration: 0.1, score: 132.0
Scores: (min: 14.0, avg: 111.73, max: 239.0)

Episode: 1891 (2798), exploration: 0.1, score: 127.0
Scores: (min: 14.0, avg: 111.79, max: 239.0)

Episode: 1892 (2799), exploration: 0.1, score: 140.0
Scores: (min: 14.0, avg: 112.06, max: 239.0)

Episode: 1893 (2800), exploration: 0.1, score: 100.0
Scores: (min: 14.0, avg: 111.72, max: 239.0)

Episode: 1894 (2801), exploration: 0.1, score: 154.0
Scores: (min: 14.0, avg: 112.2, max: 239.0)

Episode: 1895 (2802), exploration: 0.1, score: 111.0
Scores: (min: 14.0, avg: 111.98, max: 239.0)

Episode: 1896 (2803), exploration: 0.1, score: 129.0
Scores: (min: 14.0, avg: 112.19, max: 239.0)

Episode: 1897 (2804), exploration: 0.1, score: 64.0
Scores: (min: 14.0, avg: 112.64, max: 239.0)

Episode: 1898 (2805), exploration: 0.1, score: 23.0
Scores: (min: 14.0, avg: 111.63, max: 239.0)

Episode: 1899 (2806), exploration: 0.1, score: 59.0
Scores: (min: 14.0, avg: 110.78, max: 239.0)

Episode: 1900 (2807), exploration: 0.1, score: 139.0
Scores: (min: 14.0, avg: 110.83, max: 239.0)

Episode: 1901 (2808), exploration: 0.1, score: 115.0
Scores: (min: 14.0, avg: 110.74, max: 239.0)

Episode: 1902 (2809), exploration: 0.1, score: 148.0
Scores: (min: 14.0, avg: 111.09, max: 239.0)

Episode: 1903 (2810), exploration: 0.1, score: 123.0
Scores: (min: 14.0, avg: 111.16, max: 239.0)

Episode: 1904 (2811), exploration: 0.1, score: 106.0
Scores: (min: 14.0, avg: 111.03, max: 239.0)

Episode: 1905 (2812), exploration: 0.1, score: 83.0
Scores: (min: 14.0, avg: 111.31, max: 239.0)

Episode: 1906 (2813), exploration: 0.1, score: 227.0
Scores: (min: 14.0, avg: 112.36, max: 239.0)

Episode: 1907 (2814), exploration: 0.1, score: 173.0
Scores: (min: 14.0, avg: 112.6, max: 239.0)

Episode: 1908 (2815), exploration: 0.1, score: 47.0
Scores: (min: 14.0, avg: 112.89, max: 239.0)

Episode: 1909 (2816), exploration: 0.1, score: 102.0
Scores: (min: 14.0, avg: 112.69, max: 239.0)

Episode: 1910 (2817), exploration: 0.1, score: 127.0
Scores: (min: 14.0, avg: 113.75, max: 239.0)

Episode: 1911 (2818), exploration: 0.1, score: 54.0
Scores: (min: 14.0, avg: 112.83, max: 239.0)

Episode: 1912 (2819), exploration: 0.1, score: 110.0
Scores: (min: 14.0, avg: 112.64, max: 239.0)

Episode: 1913 (2820), exploration: 0.1, score: 59.0
Scores: (min: 14.0, avg: 112.77, max: 239.0)

Episode: 1914 (2821), exploration: 0.1, score: 27.0
Scores: (min: 14.0, avg: 111.75, max: 239.0)

Episode: 1915 (2822), exploration: 0.1, score: 131.0
Scores: (min: 14.0, avg: 111.75, max: 239.0)

Episode: 1916 (2823), exploration: 0.1, score: 127.0
Scores: (min: 14.0, avg: 111.66, max: 239.0)

Episode: 1917 (2824), exploration: 0.1, score: 12.0
Scores: (min: 12.0, avg: 110.61, max: 239.0)

Episode: 1918 (2825), exploration: 0.1, score: 10.0
Scores: (min: 10.0, avg: 109.66, max: 239.0)

Episode: 1919 (2826), exploration: 0.1, score: 109.0
Scores: (min: 10.0, avg: 109.31, max: 239.0)

Episode: 1920 (2827), exploration: 0.1, score: 13.0
Model Saved
Scores: (min: 10.0, avg: 108.2, max: 239.0)

Episode: 1921 (2828), exploration: 0.1, score: 36.0
Scores: (min: 10.0, avg: 108.05, max: 239.0)

Episode: 1922 (2829), exploration: 0.1, score: 19.0
Scores: (min: 10.0, avg: 106.86, max: 239.0)

Episode: 1923 (2830), exploration: 0.1, score: 22.0
Scores: (min: 10.0, avg: 105.57, max: 239.0)

Episode: 1924 (2831), exploration: 0.1, score: 149.0
Scores: (min: 10.0, avg: 106.45, max: 239.0)

Episode: 1925 (2832), exploration: 0.1, score: 110.0
Scores: (min: 10.0, avg: 105.76, max: 239.0)

Episode: 1926 (2833), exploration: 0.1, score: 136.0
Scores: (min: 10.0, avg: 106.3, max: 239.0)

Episode: 1927 (2834), exploration: 0.1, score: 127.0
Scores: (min: 10.0, avg: 106.26, max: 239.0)

Episode: 1928 (2835), exploration: 0.1, score: 22.0
Scores: (min: 10.0, avg: 104.89, max: 239.0)

Episode: 1929 (2836), exploration: 0.1, score: 143.0
Scores: (min: 10.0, avg: 105.0, max: 239.0)

Episode: 1930 (2837), exploration: 0.1, score: 124.0
Scores: (min: 10.0, avg: 104.96, max: 239.0)

Episode: 1931 (2838), exploration: 0.1, score: 99.0
Scores: (min: 10.0, avg: 104.73, max: 239.0)

Episode: 1932 (2839), exploration: 0.1, score: 206.0
Scores: (min: 10.0, avg: 105.61, max: 239.0)

Episode: 1933 (2840), exploration: 0.1, score: 158.0
Scores: (min: 10.0, avg: 106.71, max: 239.0)

Episode: 1934 (2841), exploration: 0.1, score: 124.0
Scores: (min: 10.0, avg: 106.57, max: 239.0)

Episode: 1935 (2842), exploration: 0.1, score: 16.0
Scores: (min: 10.0, avg: 105.28, max: 239.0)

Episode: 1936 (2843), exploration: 0.1, score: 286.0
Scores: (min: 10.0, avg: 107.64, max: 286.0)

Episode: 1937 (2844), exploration: 0.1, score: 150.0
Scores: (min: 10.0, avg: 107.98, max: 286.0)

Episode: 1938 (2845), exploration: 0.1, score: 66.0
Scores: (min: 10.0, avg: 107.95, max: 286.0)

Episode: 1939 (2846), exploration: 0.1, score: 104.0
Scores: (min: 10.0, avg: 107.72, max: 286.0)

Episode: 1940 (2847), exploration: 0.1, score: 26.0
Scores: (min: 10.0, avg: 107.58, max: 286.0)

Episode: 1941 (2848), exploration: 0.1, score: 174.0
Scores: (min: 10.0, avg: 108.01, max: 286.0)

Episode: 1942 (2849), exploration: 0.1, score: 51.0
Scores: (min: 10.0, avg: 107.28, max: 286.0)

Episode: 1943 (2850), exploration: 0.1, score: 163.0
Scores: (min: 10.0, avg: 107.23, max: 286.0)

Episode: 1944 (2851), exploration: 0.1, score: 95.0
Scores: (min: 10.0, avg: 106.75, max: 286.0)

Episode: 1945 (2852), exploration: 0.1, score: 119.0
Scores: (min: 10.0, avg: 106.52, max: 286.0)

Episode: 1946 (2853), exploration: 0.1, score: 130.0
Scores: (min: 10.0, avg: 106.22, max: 286.0)

Episode: 1947 (2854), exploration: 0.1, score: 16.0
Scores: (min: 10.0, avg: 105.64, max: 286.0)

Episode: 1948 (2855), exploration: 0.1, score: 180.0
Scores: (min: 10.0, avg: 107.15, max: 286.0)

Episode: 1949 (2856), exploration: 0.1, score: 19.0
Scores: (min: 10.0, avg: 106.1, max: 286.0)

Episode: 1950 (2857), exploration: 0.1, score: 102.0
Scores: (min: 10.0, avg: 104.73, max: 286.0)

Episode: 1951 (2858), exploration: 0.1, score: 115.0
Scores: (min: 10.0, avg: 104.65, max: 286.0)

Episode: 1952 (2859), exploration: 0.1, score: 20.0
Scores: (min: 10.0, avg: 103.85, max: 286.0)

Episode: 1953 (2860), exploration: 0.1, score: 35.0
Scores: (min: 10.0, avg: 103.82, max: 286.0)

Episode: 1954 (2861), exploration: 0.1, score: 18.0
Scores: (min: 10.0, avg: 102.65, max: 286.0)

Episode: 1955 (2862), exploration: 0.1, score: 120.0
Scores: (min: 10.0, avg: 102.51, max: 286.0)

Episode: 1956 (2863), exploration: 0.1, score: 112.0
Scores: (min: 10.0, avg: 102.24, max: 286.0)

Episode: 1957 (2864), exploration: 0.1, score: 98.0
Scores: (min: 10.0, avg: 103.08, max: 286.0)

Episode: 1958 (2865), exploration: 0.1, score: 66.0
Scores: (min: 10.0, avg: 101.45, max: 286.0)

Episode: 1959 (2866), exploration: 0.1, score: 101.0
Scores: (min: 10.0, avg: 101.13, max: 286.0)

Episode: 1960 (2867), exploration: 0.1, score: 114.0
Scores: (min: 10.0, avg: 100.83, max: 286.0)

Episode: 1961 (2868), exploration: 0.1, score: 52.0
Scores: (min: 10.0, avg: 99.94, max: 286.0)

Episode: 1962 (2869), exploration: 0.1, score: 150.0
Scores: (min: 10.0, avg: 99.99, max: 286.0)

Episode: 1963 (2870), exploration: 0.1, score: 35.0
Scores: (min: 10.0, avg: 99.23, max: 286.0)

Episode: 1964 (2871), exploration: 0.1, score: 115.0
Scores: (min: 10.0, avg: 98.47, max: 286.0)

Episode: 1965 (2872), exploration: 0.1, score: 17.0
Scores: (min: 10.0, avg: 97.34, max: 286.0)

Episode: 1966 (2873), exploration: 0.1, score: 216.0
Scores: (min: 10.0, avg: 98.05, max: 286.0)

Episode: 1967 (2874), exploration: 0.1, score: 154.0
Scores: (min: 10.0, avg: 99.44, max: 286.0)
